FileName,Status,Caption,Error
open_images_train_60e82fe409b5b406_32.ogg,ok,"In this image, I can see a table on which a cup saucer and a plate with a fork and a knife are placed. In the background, I can see chairs.",
open_images_train_07c1242cdf7eb6b5_37.ogg,ok,In this picture I can see a glass and I can see a tea cup with a saucer and a spoon on the serving tray and I can see another cup on the table and I can see human fingers at the bottom right corner of the picture,
open_images_train_520da31c49f55257_86.ogg,ok,In this image there are tables. In this image there is a table truncated towards the bottom of the image. In this image there is a table truncated towards the top of the image. In this image there are monitors. In this image there is a monitor truncated towards the top of the image. In this image there are chairs. There is a chair truncated towards the right of the image. In this image there are objects on the table. In this image there are objects truncated towards the bottom of the image. In this image there is a person truncated towards the bottom of the image. In this image there are objects truncated towards the right of the image. In this image there is a central processing unit. In this image there are objects truncated towards the left of the image.,
open_images_train_976baf0e84752a68_110.ogg,ok,"In this image, I can see foot on the plate and it is placed on the table and I can see there is a glass on the table.",
open_images_train_3474132f9aa95c26_32.ogg,ok,In this image I can see a tea cup is placed on a wooden surface.,
open_images_train_284e961a494c3848_42.ogg,ok,in this image on a table there is a plate on it there is a cup of coffee the plate and the cup other one designs,
open_images_train_1930f92205ea209e_78.ogg,ok,In this image I can see a table on which I can see a white colored cup and black colored spectacles. In the background I can see few blurry objects.,
open_images_train_34ba6efc48d10675_92.ogg,ok,This image is clicked in a room in the front. There is a table in white color on which there are baskets filled and cups along with bottles. To the right there is a man sitting and wearing a black dress. In the background there is a wall in green color. To the left there is a chair.,
open_images_train_c40b6818074723f5_117.ogg,ok,this image we can see here table on the table we can see a black color tree and there is a teacup,
open_images_train_52a5a031fd38729b_30.ogg,ok,"This is where you can see two people sitting on a couch There is a table, on the table there is a phone, coffee cup, a few bottles And in the background there is a wall with a poster",
open_images_train_a32f54452401a6ec_71.ogg,ok,picture we can see a cup with a coffee in it,
open_images_train_71f6385448e16bcc_47.ogg,ok,In the picture we can see a woman wearing glasses and she is laughing. In front of her there was a table. On the table there was a glass with some liquid. Back of woman there was a wall and there was a car window with a curtain.,
open_images_train_be4a98fdf46e5e51_2.ogg,ok,"In this picture a kid is sitting in front of a table, she is smiling, there is a plate on the table and a cup, there is also milk inside that cup, in the background there is a black colored chair and a dough.",
open_images_train_8915baac91420209_48.ogg,ok,"In this picture we can see plates, cups, glass with fruits and cream, forks, knife and objects on the platform. In the background of the image it is blurred.",
open_images_train_6ef9f25d5a7ec20d_87.ogg,ok,in this person in this picture the person is visible and holding a cup he is looking into the camera,
open_images_train_98753991f6fc06a2_79.ogg,ok,"In this image, I can see a plate with food cup with saucer, jug, spoons, forks and the tissues and these plates are in orange color and there is a food with red color. These are on the table and I can see person's hands on the table.",
open_images_train_7802c690885f1c6a_75.ogg,ok,This image is taken in outdoors. There are few people in this image. At the middle of the image there is a bicycle. At the bottom of the image there is a table and a coffee cup on it. At the background there are few buildings and trees.,
open_images_train_b11e184ba3bc62e1_61.ogg,ok,bottom right side of the image a man is sitting on a chair top right side of the image there is a screen top left side of the image there is a wall bottom left side of the image there is a table on the table there is a laptop in the middle of the image there is a screen top left side of the image there is a wall bottom left side of the image there is a,
open_images_train_903617d449b70793_68.ogg,ok,This picture is of inside the room. In the foreground we can see a table on the top of which cup saucer and glasses are placed. We can see a woman wearing black colour t-shirt and sitting on the chair. In the background we can see a board and some bottles placed in a shell. And a wall.,
open_images_train_2a5f965f2aa3ca73_62.ogg,ok,In this picture we can see a cup with full of drink in it and a spoon on the table in the background A person is holding a cup,
open_images_train_fd68f3d763a146e3_85.ogg,ok,"In this image I can see a man is standing and holding a cup, a plate and a biscuit. I can also see a smile on his face. In the background I can see a tree and few more people.",
open_images_train_09d707f095b01882_120.ogg,ok,"In this image I can see cups with sauces, in this image I can see cups, also there are some liquid in the cups, also there is a mobile on the table, in the top left corner it looks like there is a person and in the top right corner there is a paper and there is a bag.",
open_images_train_c8802be6dfb11501_74.ogg,ok,This picture is taken over a dining table in the center of the picture there is a cup with some drink beside it there is a glass and in the background there is a bottle and a newspaper and on the right there is a plate and a spoon,
open_images_train_b597b331b19475d3_24.ogg,ok,"Here we can see a food packet, chocolates, dark, mug with drink and an object on a wooden platform. And there is a watermark.",
open_images_train_f58f8f0e6854e9e5_60.ogg,ok,In this image we can see a cup in a saucer which is placed on the surface. We can also see some coins beside it.,
open_images_train_d5fe8e8e53c03911_14.ogg,ok,"In this mess there is a table, on the table there is a plate, book, bottle, coffee cup and saucer.",
open_images_train_f003d5461e14d4b8_6.ogg,ok,This image I can see a teacup in white color,
open_images_train_12143206c81290c7_93.ogg,ok,"In this picture I can see food items on the plate, there is a cup on the saucer, and in the background there are some objects on the table.",
open_images_train_014012aaddbfa323_43.ogg,ok,"One person is wearing a black jacket, green veneer and also a cap. He is holding a burger on his hand, there is a table and a bottle and with a straw. And also some other items are there on the table.",
open_images_train_315779473f3c85f7_85.ogg,ok,"In this image, I can see a white color plate and In it, I can see a spoon and a cup. In the mug, I can see a brown color thing. On the right side of this image, I can see few white color things. A white color board and on it, I can see something is written. I can also see a white color paper on the bottom left side of this image. And on the mug, I can see something is written.",
open_images_train_01eb88cdc869d1ce_48.ogg,ok,"picture. There is a man sitting on a chair and holding a cup in front of him. We can see glass and saucer on the table. In the background of the image, we can see it's a table, a screen, lights and objects.",
open_images_train_b71a07b665668a0f_27.ogg,ok,Here we can see a cup of coffee placed in saucer and there is spoon present and all of them are placed on a table and there is the palm plate present here.,
open_images_train_0bab6ff2ae17a93c_3.ogg,ok,"On a table there are plates, cup, saucer, spoon, knife, cookies, tissue paper, at the right people are sitting on the table that is white tablecloth.",
open_images_train_21188c111d6f943f_88.ogg,ok,As you can see in the image there's a cup saucer and spoon on table the background is black,
open_images_train_45f4eabb56cc51d7_11.ogg,ok,"This is a college picture, in this image we can see a plate with some food and omen, cups, sauces, cups and sauces and also we can see the table.",
open_images_train_88092a942f6eed25_74.ogg,ok,In this picture there is a person standing and holding a cup In the cup there is some drink There is a watch to the person's hand in the background. There is sand,
open_images_train_ce70d4eeada45fc9_36.ogg,ok,On this table there are spectacles and cup of coffee. We can able to see persons are standing. From this window we can able to see vehicles and a building. On this table there are things. On top there are lights.,
open_images_train_6b7c7d723fbd8b81_85.ogg,ok,"In this image I can see two women and a man are sitting on chairs. I can also see she is wearing a specks and a smile on her face. Here on these tables I can see number of glasses, cups and napkins. In the background I can see few vehicles and trees.",
open_images_train_75cba100983b6334_62.ogg,ok,"In this picture you can see a group of people in front of them. You can find a few plates, cups, bowls, chopsticks, food and other things on the table. A few people holding cameras. In the background you can see a frame on the wall.",
open_images_train_5b591dd08aa05c54_96.ogg,ok,"In this image, there is a coffee cup that is kept in the saucer in the middle of this image and there is a biscuit at the edge of this image and the saucer is kept on a tissue which is in white color and there is a table in the background.",
open_images_train_73e307aee12a36f3_97.ogg,ok,"In this image you can see laptop, cup, bag on the table and the background you can see trees and the sky.",
open_images_train_259dc6babb8e0347_72.ogg,ok,In the center of the image we can see a spoon placed in a cup. To the right side of the image we can see a ball. To the left side of the image we can see a spoon and a plate placed on the surface.,
open_images_train_a61e1249fd2f99cc_6.ogg,ok,here it's a ice cream in a cup on the table,
open_images_train_45a63496f0d80df1_24.ogg,ok,In this picture we can see some person standing on the floor. This is table. On the table there are glass cup and papers and this is chair. On the background we can see a wall and this is frame and there is a light.,
open_images_train_4061ed79274131bc_72.ogg,ok,"In this image we can see a cup, clay zones also containing wax and thread are kept on the surface.",
open_images_train_d0402bc8a81b70a2_53.ogg,ok,"Center of the image, we can see one behind her, or... Manoj, Manoj, you put the table, we don't know, etla, the coffee cup is mentioned, there's a pen color blurring mentioned, you know? No, we don't know, we don't know, huh? The center of the image, we can... Can you correct, at the table, we don't know this color? The center of the image, we can see one table, on the table, we can see... We can see one coffee cup. The center of the image, we can see one table, on the table, we can see one coffee cup, one cup and one poster. In the cup, we can see some liquid, which is in brown color, and on the poster, we can see trees and some text.",
open_images_train_161d3bb5ce7e5851_37.ogg,ok,In this picture I can see a glass and I can see a tea cup and a spoon in the saucer and I can see another plate with a paper on the table and I can see few chairs and a few cars and vehicles moving on the road and I can see trees and buildings and a few people walking on the sidewalk.,
open_images_train_90b9138694f0620c_14.ogg,ok,"In this mess there is a table, on the table there is a laptop, beside the laptop there is a bottle and a cup, in the background there is a wooden wall.",
open_images_train_42f88e7c7edfcd5d_27.ogg,ok,"Here we can see a table, having a mug and a kettle, there are chairs in front of the tables. Here we can see a jacket and at the left side we can see a couple of people sitting on chairs and besides them we can see a plant.",
open_images_train_1acc8c05ab99e035_13.ogg,ok,"In this image, we can see a woman holding the cup and also the saucer which is on the table. We can also see some other objects. In the background, we can see the chair and also the wall.",
open_images_train_f660973d89408129_36.ogg,ok,"This man wore suit and sitting on a chair. In front of this man there is a table. On a table there is a tray, cup, saucer and glass. Back end of this man there is a glass window.",
open_images_train_d055140d4f08b8bf_47.ogg,ok,"In the picture, there is a man or woman sitting on the chair in front of a table. On the table there are different items such as glass, plates and food items.",
open_images_train_eaf54cbd23ed7db7_17.ogg,ok,"In this image I can see a cup, in the cup I can see some liquid in brown color, the cup is in white color and I can see brown color plate and a spoon in the plate.",
open_images_train_063bbdc5406bc8ce_32.ogg,ok,"At the bottom there is a table on which a teacup and a camera are placed. Behind the table there is a chair. In the background there is a glass on which I can see the reflection of a person who is sitting and looking into the laptop which is placed on a table. So I can see a few people on the ground building, tree and few poles. On the left side of the image there are few trees and also I can see vehicles.",
open_images_train_91bc547a47189ef3_48.ogg,ok,"Here we can see college picture, in this picture we can see cup, saucer, spoon, basket, food",
open_images_train_bc5e01d5d43619d8_38.ogg,ok,Here we can see two cups with liquid in it on a platform.,
open_images_train_4406c9338636012f_26.ogg,ok,In this picture I can see a brown color surface in front and on it I see two baskets two cups plates on which there is food and a spoon and I see a glass and I see a bowl in which there is something and in the background I see the window through which I see number of trees.,
open_images_train_0fcee606bd6212d3_39.ogg,ok,"In this picture there are two persons sitting in the chairs in front of a table. On the table there is some food in the plate. We can observe fork, knife, tissues and some cups and glasses here. In the background there is curtains, windows and a wall here.",
open_images_train_cba467d85ab2ae15_11.ogg,ok,"In this image we can see a coffee cup, saucer and a spoon on the table.",
open_images_train_3a878550d47454d9_100.ogg,ok,In this picture there is a cup of tea in the center of the image on a saucer and there is a spoon on the saucer. And there is a box on the left side of the image.,
open_images_train_c3978d82227c1a92_34.ogg,ok,"In this image in the foreground there is one man who is sitting on a chair and he is holding a cup. In the cup there is a drink and in front of him there is a table. On the table there is a saucer, book and glass. In the background there is a cupboard and there are some books, photo frames and some idols and objects and there is a wall. And some tables and chairs.",
open_images_train_041b8abd5c189b9f_100.ogg,ok,in this picture there is a lady who is lying on the bed at the left side of the image and there is a lamp and a mug at the right side of the image on the desk there is a curtain at the center of the image,
open_images_train_9c5cfcbd3d936a28_74.ogg,ok,this is a picture taken in a room in the picture there is a chess competition in the foreground of the picture there is a table on the table there are chess boards clocks water bottle cup in the background there are two men seated in chair in the top right there is a door in the top left there is wall,
open_images_train_9c90507683ad4aab_44.ogg,ok,On a table there is a food dinner plate and some spoons with water bottle and a chair.,
open_images_train_dc2d062929ba3542_33.ogg,ok,"In this image, there is a bottle, glass, cup, saucer on the table.",
open_images_train_d4a280b9978d1321_76.ogg,ok,"In this image, in the middle, there is a woman, her hair is short, a shiver, a jacket and a speckle. On the left, there is a man, a shiver, a jacket and a cap, he is holding a cup, there is a shiver, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding a cup, she is holding",
open_images_train_7bcf96e60585d6e3_36.ogg,ok,"This image I can see coffee cups, sauces, spoons, fork, knife and tissue paper is on the black platform. At the top of the image we can see a person, hand and book. A person is holding a pen.",
open_images_train_1ec296d86299ac96_25.ogg,ok,"In this image, I can see a cup, shades, books and some other objects on a surface. Here I can see wooden cupboards and some other objects attached to it.",
open_images_train_31ebcc26a620f0bc_49.ogg,ok,In the image we can see there are people who are sitting on chair and on table. There is a glass of tea. And in bowl there are food items and people are eating it with chopstick. On the wall there are photo frames. The wall is in white color.,
open_images_train_0429f7a5a38c280e_69.ogg,ok,"In this image, a person is holding a cup labeled as juhra mukha and background of the image There is a cobblestone path",
open_images_train_10aff0e715717629_26.ogg,ok,"In this image, I see a cup in which there is liquid which is of white and browning color and it is on a saucer which is of red color and I see that these both are on a white surface and I see the black surface over here",
open_images_train_d9b923842753d0fb_80.ogg,ok,In this image in the front there are vegetables and there is a knife on the chopping board. In the background there are objects which are blurry.,
open_images_train_4643ece0404ddba9_71.ogg,ok,"There is a table, there is a ball, a bottle plate, bun, 3 cucumbers Put a spoon on a table",
open_images_train_e0c67cc8859a205a_49.ogg,ok,"In the image we can see there is a vegetable cutting pad on which there is coriander leaves which are cut into pieces, beside there is a knife, under the side there are coriander leaves, there is a plastic cover and there are packets kept on the table and there is a cloth which is kept on the hanger.",
open_images_train_2e4a21db73b01f56_39.ogg,ok,"In this picture we can observe a wooden plank, placed on the bed, there is a white colour bed sheet on the bed, in the background we can observe a wall.",
open_images_train_0178460fd7fe47ea_59.ogg,ok,"In this image, we can see Loaves of bread placed on the chopping board In the background, we can see parts, windows, building, trees, bushes and sky",
open_images_train_00ed3205a3959c59_43.ogg,ok,There are pieces of orange and avocado on a wooden surface.,
open_images_train_0ee1ab7d0dd85114_92.ogg,ok,"This image consists of these are kept on a chopping board, made up of wood, at the bottom we can see glasses and a knife.",
open_images_train_026e493e0f84a390_19.ogg,ok,"In this picture, there is a table in the center. On the table there are two boards. On one of the boards, there are breads, vegetables, green leaves and a knife. On another board, there are jars, bottles, etc. In between them, there is a flower, jars and a glass. On the top, there is a chair and a pillow.",
open_images_train_d058487c45bd5dc4_8.ogg,ok,"image we can see a wooden board and there are sources, garlic, pepper, salt, thyme and coriander placed on the wooden board. In the background there is a wall.",
open_images_train_081b88685aa1d33d_14.ogg,ok,In this mess there is a wooden table on that there is a chopping board on that there are fruits and leaves,
open_images_train_e96d84dcefb1954a_72.ogg,ok,"In this image, we can see some fruit pieces placed on the root surface.",
open_images_train_e4a233a2062fe721_80.ogg,ok,"In this image, there are four knives kept on the wooden table, on the right side, there is a glass.",
open_images_train_0c601a4a50cf9219_3.ogg,ok,"In this image I can see skewers on a plate on a chopping board, there is a cloth on a wooden surface.",
open_images_train_a6b06a89354df01c_125.ogg,ok,"In this image, I can see some object on the table.",
open_images_train_074862464bc28b30_21.ogg,ok,"In this image, there are four choppers visible in the middle and which piece of carrots, knife, bottle, another vegetable, um, got pieces of vegetables visible",
open_images_train_0c6986ed7b68928c_8.ogg,ok,"In this image there is a table and we can see a mat, chopping board, knife, lemon slices and a vegetable placed on the table.",
open_images_train_6efbc3b4a9f77e7f_32.ogg,ok,Here I can see a cutting board on which a knife is placed and also I can see a leaf cut into pieces. At the top there is a mat. In the background there is a wooden surface.,
open_images_train_3916b97618bde84a_71.ogg,ok,"Sir, we can see wooden planks, spring onions and knife. This all are placed on your platform.",
open_images_train_043455b1a48df933_110.ogg,ok,"In this picture, there is a table, on the table, there are different kind of foods are presented.",
open_images_train_564e4ad77c3ad23b_96.ogg,ok,There are pieces of an apple and knife present on the top board as you can see in the middle of this image. There is one person at the top of this image.,
open_images_train_199d1584dfad2d2e_114.ogg,ok,"In this picture I can see the wooden objects, metal objects and plastic objects. I can see tiny objects on the table.",
open_images_train_b209c208416e69b3_39.ogg,ok,In this picture we can observe a green color surface. There are some patches on the surface.,
open_images_train_0250ebb3f4f7a9af_83.ogg,ok,"In this image, there are a few tables on the chopping board. The chopping board is on top of a table. Inside the table, there is a kitchen platform on top of the platform. There are some objects. In front of the table, there is a glass window. Inside the table, there are some objects.",
open_images_train_180b435ea0065145_60.ogg,ok,"In this image, we can see a child holding a piece of bread which is placed on the table.",
open_images_train_9450e42b914b0fc1_53.ogg,ok,"In the center we can see table, on table there is a knife, bread, paper and wine bottle in the background there is a wood wall and door",
open_images_train_136a3db117d7e53e_27.ogg,ok,Here in this picture we can see a table on which you can see a chopping board present and on the chopping board we can see a bowl of pistachios and you can see grapes and you can see cake and other sweet items present on it over there and we can also see a knife present over there,
open_images_train_aa8fc147863028b4_92.ogg,ok,This image consists of a wooden piece kept on the floor,
open_images_train_c204ffccca61fb86_68.ogg,ok,"Now this picture seems to be clicked inside the room, in the foreground we can see some items are placed on the top of the cutting board and we can see a tool which you can see the knife is placed on the top of the cutting board and we can see the eggs and the flowers are placed on the top of the kitchen platform, in the background we can see the wall and an object which seems to be the star.",
open_images_train_3a0fa908b208a787_34.ogg,ok,"In this image in the center there is one cutting board, on the board there are some spoons and in the background there is a blanket",
open_images_train_08315c73f90130ed_91.ogg,ok,in this image we can see a person cutting vegetables on a cutting board there is a table on which there are objects,
open_images_train_0a978da759bea48c_84.ogg,ok,"In this image, there are some vegetables and it could be oil bottles are there on the table and the table was a chocolate in colour.",
open_images_train_09b4b3d0008c9191_101.ogg,ok,in this image there are few lemons and lemon pieces and then i found that a plate and the plate is on the table,
open_images_train_79e3854e6152a7dd_107.ogg,ok,"In this image you can see a chopping board, on that chopping board there is a red color knife kept and there are some green color lemons kept on the chopping board.",
open_images_train_cd9b5d81d3654933_39.ogg,ok,in this picture i can observe wooden plank placed on the table i can observe leafy with stables placed on the wooden plank in the top of the picture i can observe glass on the white color table,
open_images_train_03bd3c26330d3d47_15.ogg,ok,"In this image, I can see there are some green, different vegetables placed on a wooden surface. I can see there's an action on the left side.",
open_images_train_2d7108e1ad0b8b1b_74.ogg,ok,The picture conceits of a wooden block placed on a white surface. The background is blurred.,
open_images_train_6eb3fe269e361399_6.ogg,ok,It is a wooden plank which is in the shape of an oval.,
open_images_train_40a333ec2ac8ac5a_91.ogg,ok,"In the center of the image, there is a table on which there is a chopping board, there is a knife on a chopping board, there is a fish on the chopping board, there are few onions. Besides the chopping board, there is a bowl with beans in it.",
open_images_train_03bd705d161dc203_90.ogg,ok,in the picture we can see a woman standing and bending and putting some pasta weight into the machine on the wooden blank and beside it we can see a packet of knit we can see a written as pasta and near to it we can see some paper with some information in the background we can see some railing houseplants walls with windows,
open_images_train_a38f82bfebf49cb6_83.ogg,ok,"In this image there is a person putting some ingredients inside a blender, the blender is on top of the table.",
open_images_train_3f88641f8d63fdfe_25.ogg,ok,in the image i can see a white color machine which has buttons and some other objects attached to it i can also see cups on a white color surface,
open_images_train_b1005a7b85029b56_13.ogg,ok,in this image we can see some white color liquid in a juicer which is on the surface in the bottom right corner there is text,
open_images_train_1201b11e63b94db0_27.ogg,ok,Here in this picture on the front you can see a table on which we can see a number of boxes present over there and you can also see a number of jars on it which is in them and you can also see bananas and straw and other things present on the table over there and behind him you can see a person standing and he is holding two jars in his hands and behind him also you can see a table and over there in the ranks you can see bottles present over there and on the left you can see boxes of some things present on the table over there.,
open_images_train_8158ccc16d47c1be_81.ogg,ok,"In this image we can see a cat, some bowls, stands, and a jar with water. And we can see a container and a washing machine or on the floor. In the background there is a wall.",
open_images_train_34f8efc51c11ca60_28.ogg,ok,"There is a person holding a computer and placed it in the water. The water is in the glass bowl which is on the white colour table on which there is a wood plate, wooden plate on which it is made, eggs, bottle and other objects.",
open_images_train_883e2f6e0a032360_53.ogg,ok,"In the center we can see a grinder, flask, jars and container in the background there's a wall",
open_images_train_60502587df8c9dff_2.ogg,ok,In the image there is a juicer and it is kept on the table. In front of the table a man is standing and observing the juicer. In the left side there is a dining table and in the background there is a vault and to the wall there are some photo frames. Beside the wall there is a room and there are some other objects kept inside the room.,
open_images_train_ced014edfff26b2b_14.ogg,ok,In this mess there is a mixer.,
open_images_train_15838233e4c21bcd_46.ogg,ok,the foreground of this picture there is a glass container in which some food is placed and there is also a max food level mark on it,
open_images_train_5a8bfbb31c3af109_83.ogg,ok,"In this image there are fruits, vegetables, bowls and there are bottles, straws, blenders, kettles and some other objects on the kitchen platformer behind that there is a tile wall in the bottom right there is a tray.",
open_images_train_c694d1e7bd5a61a5_93.ogg,ok,"In this image there is a grinder, there is a packet of some items in it, on the cabinet and in the background there is an object and there are tiles.",
open_images_train_dd78b39daab1037e_78.ogg,ok,"In this image I can see a cream colored rack and in the racks I can see few grinders which are white, black, brown, cream and silver in colors. In the background I can see the white colored wall, the floor and the glass surface through which I can see a vehicle on the ground and few buildings.",
open_images_train_87a2469d569fac20_92.ogg,ok,This image consists of rice cookers along with mixer grinders kept on the floor it looks like a kitchen in the background there is a wall covered with white colored tiles to the top there are gloves to the right there are boxes.,
open_images_train_a8a03a56d1c67189_68.ogg,ok,This is a swarming picture in the foreground trees and container containing some for the item In the background we can see some other items,
open_images_train_06df6f2d22150666_46.ogg,ok,"For the foreground of this image, there is a mixer and a jar with some food in it. Around which there are few objects. On the stone surface in the background, there is a wall and a socket.",
open_images_train_a4492a1a6da86305_36.ogg,ok,"In this image there's a table and one on the table I can see box, bowl, throat, packet and objects, tissue paper.",
open_images_train_3b44cf9483ed3208_14.ogg,ok,In this mess there is a kitchen floor on the on about the kitchen floor They are cooking items,
open_images_train_6c9e53101a9c7efa_72.ogg,ok,"In this image, we can see two persons wearing gloves and holding a glass sheet in their hands. One person is operating a mixer grinder placed on the table. In the background, we can see a box, a light bulb.",
open_images_train_08ed83ada1058705_55.ogg,ok,in this image we can see blending machines on the glass surface here there is a board background we can see few machines boxes in the racks here there is a wall and floor,
open_images_train_8d5d65691a7e2be3_9.ogg,ok,"In this picture, we can see her mixer and her mixer does some fold-out. On the right side of the mixer, there is cable, a chop board, and an object. At the top right corner of the image, there is a wooden object.",
open_images_train_d9e65b5779a8dd0a_45.ogg,ok,"I can see your test tubes, mixer with a jar, tumbler and few other objects placed on the table. This looks like a cable, here is the wall, in the background this looks like a sink with",
open_images_train_07442f377f4ca076_95.ogg,ok,"In this image, there is a blender with some stuff.",
open_images_train_1eb7059423598804_39.ogg,ok,"In this picture I can observe a jar, in this jar there are some fruits and ice cubes are placed. The jar is placed on the creme de la surface, in the background there is a wall.",
open_images_train_2f989a0c3fcfbe2e_90.ogg,ok,"In the picture we can see a disc, on it we can see some fruits like black grapes, green colour grapes, apples and some lemon slices, beside it we can see a jet and a mix and a carrier box which is grey in colour and beside it we can see some spoons knives which are hanged to the wall which is black in colour.",
open_images_train_6daad3072ac84102_24.ogg,ok,This image we can see green color objects in it. In box. Cover with a plastic cover. This is a wooden platform. The background can see boxes and other objects.,
open_images_train_072a991c2ccee346_102.ogg,ok,"there are some eatables, mixer and oil on the table",
open_images_train_d4929d82651480ee_76.ogg,ok,"In the scene is, on the left there is a woman, she is running, at the bottom there is a ball, sand, person, in the background there are people, net.",
open_images_train_0f26f2871cdc6efb_108.ogg,ok,In this picture you can see three people three persons standing on the standing on the floor and in the background you can see some chairs wall and you can see some objects on the floor,
open_images_train_1cfd90b9e1f3cf1d_105.ogg,ok,"In this image you can see some group of persons who are playing volleyball, wearing two different colors of dress. One is green and black and at the background of the image there is wall, door, window and at the top of the image there is scoreboard.",
open_images_train_0f76c14fd5b7272d_15.ogg,ok,"In this image, I can see a few people playing throwball in the playground, and a few audience watching them, and the image is black.",
open_images_train_0fb7cc05559aaeb5_70.ogg,ok,This image is clicked in a stadium. This looks like a volleyball court. There are some persons sitting on chairs at the top. There are some persons in the middle who are playing match.,
open_images_train_9769a76682fba6d6_9.ogg,ok,"In this picture, we can see a man is trying to hit a door in front of the unknown, there is a net and some people are standing on the path behind the people, there is a wall and on the top there is a ceiling max.",
open_images_train_f8a4332dbcf10d7d_24.ogg,ok,In this picture we can see a woman holding a ball with her hand On the background we can see some persons are sitting at the chair and there is a wall,
open_images_train_215b072b8a36637a_86.ogg,ok,"This image there is the sky towards the top of the image, this image there are trees, this image there is a wall, this image there is text on the wall, in this image there are players playing volleyball, this image there is net, this image there is a man walking and holding a ball, this image there is a man standing, this image there is sand towards the bottom of the image.",
open_images_train_d34588ee69f22c41_52.ogg,ok,In the center of the image we can see a man and baby holding a ball and sitting in the background there is a wooden wall.,
open_images_train_1c9bda49bae3e3ec_4.ogg,ok,in the foreground I can see group of people on the ground in the background I can see seats friends boards and a staircase this is taken during a day on the pitch,
open_images_train_090367c554367932_28.ogg,ok,"There are players in different colour dresses, playing volleyball in an orange glow coat which is having a net. On the left side there is a person holding a camera, capturing them in the background. There are holding in different colours arranged on the floor, which is in blue colour. There are persons sitting on chairs of a stadium.",
open_images_train_1023d5fa7909451f_19.ogg,ok,This picture is taken in a stadium. In the center there are three women wearing black t-shirts towards the right there are two women wearing white t-shirt and black t-shirt. On the top left there is a net. On the top there are people sitting on the chairs and staring at the match.,
open_images_train_14da7cf58d1994fe_6.ogg,ok,"If you people are playing the games, this is the net, at the top it says Sky.",
open_images_train_b535d25dc91b2546_122.ogg,ok,image there is a person and a window on the left corner there is a person there's a person and ball in the foreground there are people sitting on steps on the right corner there's floor at the bottom,
open_images_train_2ed57da24233c643_38.ogg,ok,"Here a man is holding a bar in his hand in the background. There are audience, there are people sitting on the chairs and people are standing on the chairs. And on the left there is a hoarding and we can see other objects.",
open_images_train_20ee92a64961d020_38.ogg,ok,"Here we can see a woman playing volleyball on the court, and this is the net, and there are two players at the net or in the air. On the left there is a man standing on a stand, in the background there are audience sitting on the chairs, lights, poles, steps and a folding.",
open_images_train_df6017b4ad8627d0_62.ogg,ok,This picture describes a group of people If you are a sitter and if you are standing On the right side of the maze you can see a woman In front of her you can find a ball In the background you can see a few metal rods,
open_images_train_080f251e75cea83b_78.ogg,ok,"In this image I can see the basketball court and the number of persons wearing the black colored jersey are standing on the court. I can see a ball over here in the background. I can see a person standing a few stairs, the railing, the goal post, the wall which is grey in color, blue colored metal rods and the light to the right top of the image.",
open_images_train_4905c8b2d31a48bb_8.ogg,ok,"In the center of the image, we can see a man standing and holding a ball in his hand. In the background, we can see people sitting.",
open_images_train_8f6257a1ff3949c7_71.ogg,ok,"In this picture, we can see group of people and here we can see a ball, a ball, a knight and some objects.",
open_images_train_1c3b349b14419930_53.ogg,ok,"We can see one person's, we can see one ball and one person standing in the background. There is a fence, staircase, banners, chairs, wall and few people were sitting.",
open_images_train_fd55ac5a0c82ca16_71.ogg,ok,"He's standing, he's wearing a red colored jacket, he's holding a ball, he's wearing a watch.",
open_images_train_00b68a70576518ce_91.ogg,ok,"In this image we can see two people playing volleyball, there is a net in the background of the image, there is a person standing, there is wall at the bottom of the image, there is floor.",
open_images_train_9e682d1aa2bfed59_86.ogg,ok,In this image there are group of audience sitting on the chairs In this image there is a board In this image there is text on the board In this image there is a ball In this image there are players playing volleyball In this image there is a net truncated towards the right of the image This image there is a pause and truncated towards the right of the image This image there are chairs truncated towards the right of the image This image there are pause and truncated towards the left of the image This image there are pause and truncated towards the bottom of the image,
open_images_train_ed270d6311638921_21.ogg,ok,In this image I can see a crowd visible back side of fence at the top In front of fence I can see a man sitting on table on the left side And there are few persons playing a game on the floor and a ball visible on the floor And a person holding a mobile sitting on floor in front of fence,
open_images_train_8d3258c821d7c68c_97.ogg,ok,"In the cement I can see a few players in front background, I can see people sitting on chairs, I can see a ball and a few boards attached to be a net",
open_images_train_738c0a3471047d5f_85.ogg,ok,In this image I can see number of people where few are sitting on chairs and few are standing. I can also see most of them are wearing black colored dress and here I can see something is written on their dresses. I can also see net number of lights and upper ball over here.,
open_images_train_08442482ab70f0b2_42.ogg,ok,"In this image, few players are playing volleyball, in the middle there is a net, in the gallery when people are sitting and watching. Here there is a ball, there is a banner over here.",
